"1.5713462829589844,Beginning load cell objects..."
"2.603097677230835,Simultaneously starting load cells..."
"6.579057931900024,LoadCell_1 Startup is complete"
"7.0817177295684814,LoadCell_2 Startup is complete"
"7.580406427383423,Startup is complete"
"10.9120774269104,0:231.88008000, 1:191.49214000, 2:1020"
"10.94598650932312,0:231.87979000, 1:191.49226000, 2:1023"
"11.01231575012207,0:231.87947000, 1:191.49261000, 2:1019"
"11.04522705078125,0:231.87938000, 1:191.49278000, 2:1021"
"11.07913589477539,0:231.87935000, 1:191.49309000, 2:1019"
"11.112048387527466,0:231.87921000, 1:191.49309000, 2:1020"
"11.145957708358765,0:231.87892000, 1:191.49312000, 2:1019"
"11.211782217025757,0:231.87892000, 1:191.49307000, 2:1019"
"11.245690822601318,0:231.87874000, 1:191.49315000, 2:1022"
"11.278603076934814,0:231.87866000, 1:191.49361000, 2:1019"
"11.312512874603271,0:231.87859000, 1:191.49399000, 2:1023"
"11.34542465209961,0:231.87862000, 1:191.49440000, 2:1021"
"11.412246227264404,0:231.87849000, 1:191.49489000, 2:1023"
"11.446156740188599,0:231.87852000, 1:191.49544000, 2:1021"
"11.4790678024292,0:231.87840000, 1:191.49591000, 2:1019"
"11.512977838516235,0:231.87836000, 1:191.49625000, 2:1020"
"11.578800439834595,0:231.87830000, 1:191.49672000, 2:1018"
"11.61271071434021,0:231.87822000, 1:191.49699000, 2:1020"
"11.64661979675293,0:231.87810000, 1:191.49744000, 2:1018"
"11.679531812667847,0:231.87830000, 1:191.49791000, 2:1023"
"11.713440656661987,0:231.87845000, 1:191.49834000, 2:1020"
"11.779267311096191,0:231.87856000, 1:191.49887000, 2:1021"
"11.812176942825317,0:231.87854000, 1:191.49939000, 2:1021"
"11.845088481903076,0:231.87834000, 1:191.49960000, 2:1020"
"11.878504991531372,0:231.87816000, 1:191.49933000, 2:1023"
"11.945326805114746,0:231.87781000, 1:191.49959000, 2:1019"
"11.978238105773926,0:231.87772000, 1:191.49994000, 2:1021"
"12.012147188186646,0:231.87773000, 1:191.50012000, 2:1018"
"12.04605746269226,0:231.87737000, 1:191.50011000, 2:1020"
"12.07896900177002,0:231.87732000, 1:191.50043000, 2:1019"
"12.144794464111328,0:231.87720000, 1:191.50073000, 2:1019"
"12.178702592849731,0:231.87726000, 1:191.50099000, 2:1022"
"12.212613344192505,0:231.87727000, 1:191.50113000, 2:1019"
"12.246521711349487,0:231.87740000, 1:191.50119000, 2:1022"
"12.312346696853638,0:231.87727000, 1:191.50119000, 2:1020"
"12.345257997512817,0:231.87694000, 1:191.50087000, 2:1023"
"12.378676891326904,0:231.87653000, 1:191.50044000, 2:1020"
"12.412586450576782,0:231.87576000, 1:191.49957000, 2:1020"
"12.445497512817383,0:231.87488000, 1:191.49899000, 2:1020"
"12.51182770729065,0:231.87373000, 1:191.49791000, 2:1018"
"12.545737266540527,0:231.87222000, 1:191.49658000, 2:1020"
"12.578155755996704,0:231.87128000, 1:191.49557000, 2:1018"
"12.612065315246582,0:231.87047000, 1:191.49493000, 2:1022"
"12.64597487449646,0:231.86996000, 1:191.49432000, 2:1021"
"12.71130657196045,0:231.86938000, 1:191.49413000, 2:1022"
"12.745214939117432,0:231.86916000, 1:191.49438000, 2:1020"
"12.778127193450928,0:231.86917000, 1:191.49486000, 2:1021"
"12.812036275863647,0:231.86909000, 1:191.49539000, 2:1022"
"12.87885856628418,0:231.86928000, 1:191.49580000, 2:1018"
"12.91176986694336,0:231.86888000, 1:191.49597000, 2:1021"
"12.944681882858276,0:231.86830000, 1:191.49591000, 2:1019"
"12.978591203689575,0:231.86775000, 1:191.49593000, 2:1020"
"13.011503458023071,0:231.86787000, 1:191.49655000, 2:1019"
"13.079322814941406,0:231.86844000, 1:191.49777000, 2:1020"
"13.112234830856323,0:231.86961000, 1:191.49979000, 2:1022"
"13.146144151687622,0:231.87071000, 1:191.50209000, 2:1020"
"13.179056406021118,0:231.87227000, 1:191.50438000, 2:1022"
"13.244880437850952,0:231.87419000, 1:191.50745000, 2:1019"
"13.278789281845093,0:231.87589000, 1:191.51041000, 2:1022"
"13.311700820922852,0:231.87755000, 1:191.51334000, 2:1019"
"13.345612049102783,0:231.87866000, 1:191.51596000, 2:1020"
"13.378522396087646,0:231.87991000, 1:191.51826000, 2:1020"
"13.445343494415283,0:231.88106000, 1:191.52039000, 2:1018"
"13.478255271911621,0:231.88084000, 1:191.52054000, 2:1020"
"13.51216459274292,0:231.88048000, 1:191.51988000, 2:1020"
"13.545076847076416,0:231.87866000, 1:191.51662000, 2:1023"
"13.611405611038208,0:231.87602000, 1:191.51349000, 2:1020"
"13.64531421661377,0:231.87384000, 1:191.51082000, 2:1022"
"13.678226470947266,0:231.87218000, 1:191.50864000, 2:1020"
"13.712135791778564,0:231.87041000, 1:191.50620000, 2:1021"
"13.745047807693481,0:231.86821000, 1:191.50349000, 2:1020"
"13.811868906021118,0:231.86559000, 1:191.50040000, 2:1019"
"13.844781160354614,0:231.86220000, 1:191.50107000, 2:1020"
"13.878690242767334,0:231.85660000, 1:191.50204000, 2:1018"
"13.911602258682251,0:231.84099000, 1:191.51393000, 2:1020"
"13.945512771606445,0:231.82478000, 1:191.52414000, 2:1020"
"14.011336088180542,0:231.80492000, 1:191.53719000, 2:1023"
"14.045245170593262,0:231.78925000, 1:191.55338000, 2:1021"
"14.078709840774536,0:231.77173000, 1:191.57179000, 2:1019"
"14.111621856689453,0:231.75397000, 1:191.58928000, 2:1021"
"14.178953170776367,0:231.73746000, 1:191.60753000, 2:1019"
"14.211864948272705,0:231.71912000, 1:191.62808000, 2:1021"
"14.244775772094727,0:231.70157000, 1:191.65129000, 2:1018"
"14.278196573257446,0:231.68068000, 1:191.67657000, 2:1021"
"14.312101364135742,0:231.66321000, 1:191.69926000, 2:1019"
"14.378445148468018,0:231.64478000, 1:191.72127000, 2:1019"
"14.411342859268188,0:231.62294000, 1:191.74236000, 2:1022"
"14.445252180099487,0:231.60558000, 1:191.76196000, 2:1020"
"14.478163957595825,0:231.58586000, 1:191.78230000, 2:1023"
"14.544985294342041,0:231.56654000, 1:191.80194000, 2:1020"
"14.577897310256958,0:231.55713000, 1:191.80194000, 2:1021"
"14.611806631088257,0:231.55460000, 1:191.80775000, 2:1020"
"14.644719123840332,0:231.54514000, 1:191.81357000, 2:1020"
"14.678629159927368,0:231.53635000, 1:191.81931000, 2:1020"
"14.744451999664307,0:231.53415000, 1:191.82060000, 2:1019"
"14.778361320495605,0:231.52829000, 1:191.81970000, 2:1021"
"14.811273574829102,0:231.52271000, 1:191.82156000, 2:1018"
"14.845183610916138,0:231.51659000, 1:191.82101000, 2:1021"
"14.911006927490234,0:231.51184000, 1:191.82314000, 2:1020"
"14.944916248321533,0:231.51016000, 1:191.82527000, 2:1023"
"14.977828025817871,0:231.51003000, 1:191.82262000, 2:1020"
"15.011738061904907,0:231.51482000, 1:191.82072000, 2:1020"
"15.044649362564087,0:231.51320000, 1:191.81866000, 2:1021"
"15.11147165298462,0:231.51161000, 1:191.81795000, 2:1018"
"15.144382953643799,0:231.51291000, 1:191.81842000, 2:1021"
"15.178292274475098,0:231.51041000, 1:191.81891000, 2:1018"
"15.211204051971436,0:231.51062000, 1:191.82034000, 2:1022"
"15.245113611221313,0:231.51535000, 1:191.82111000, 2:1019"
"15.311442136764526,0:231.52127000, 1:191.81642000, 2:1021"
"15.344354152679443,0:231.53056000, 1:191.81642000, 2:1022"
"15.378263235092163,0:231.54402000, 1:191.80557000, 2:1019"
"15.41117548942566,0:231.55614000, 1:191.76334000, 2:1021"
"15.477996826171875,0:231.56558000, 1:191.72224000, 2:1019"
"15.510908603668213,0:231.58264000, 1:191.68161000, 2:1023"
"15.545816421508789,0:231.59714000, 1:191.63707000, 2:1016"
"15.578728675842285,0:231.60399000, 1:191.58571000, 2:1020"
"15.612643480300903,0:231.60533000, 1:191.52495000, 2:1019"
"15.677464008331299,0:231.61977000, 1:191.46120000, 2:1021"
"15.711373090744019,0:231.63484000, 1:191.40077000, 2:1023"
"15.745282411575317,0:231.65091000, 1:191.33400000, 2:1023"
"15.778194189071655,0:231.68062000, 1:191.25529000, 2:1023"
"15.844523668289185,0:231.71227000, 1:191.17355000, 2:1023"
"15.87743592262268,0:231.74973000, 1:191.08916000, 2:1023"
"15.910852432250977,0:231.78117000, 1:190.99052000, 2:1014"
"15.944761753082275,0:231.79102000, 1:190.89410000, 2:1012"
"15.97767424583435,0:231.79579000, 1:190.80725000, 2:1013"
"16.044002056121826,0:231.78940000, 1:190.73070000, 2:1013"
"16.077911615371704,0:231.77214000, 1:190.69020000, 2:1016"
"16.111327648162842,0:231.75017000, 1:190.65927000, 2:1015"
"16.144239902496338,0:231.72470000, 1:190.61604000, 2:1018"
"16.211061477661133,0:231.69496000, 1:190.57239000, 2:1017"
"16.24397349357605,0:231.66711000, 1:190.54987000, 2:1020"
"16.27788257598877,0:231.64842000, 1:190.53937000, 2:1019"
"16.310794591903687,0:231.64032000, 1:190.53937000, 2:1023"
"16.344703912734985,0:231.65773000, 1:190.54999000, 2:1022"
"16.4105281829834,0:231.68890000, 1:190.57686000, 2:1019"
"16.444437265396118,0:231.72096000, 1:190.61433000, 2:1020"
"16.477349281311035,0:231.75330000, 1:190.68985000, 2:1018"
"16.511258602142334,0:231.80746000, 1:190.79442000, 2:1020"
"16.54417109489441,0:231.89722000, 1:190.91158000, 2:1018"
"16.61099410057068,0:232.00005000, 1:191.06728000, 2:1019"
"16.644901990890503,0:232.12320000, 1:191.24831000, 2:1021"
"16.67781352996826,0:232.29182000, 1:191.43887000, 2:1020"
"16.71072554588318,0:232.49580000, 1:191.65721000, 2:1022"
"16.777546644210815,0:232.71791000, 1:191.87622000, 2:1019"
"16.81045889854431,0:232.96744000, 1:192.09869000, 2:1020"
"16.84436821937561,0:233.22446000, 1:192.31471000, 2:1019"
"16.877280473709106,0:233.48965000, 1:192.54190000, 2:1020"
"16.911189794540405,0:233.73967000, 1:192.76147000, 2:1018"
"16.97701382637024,0:233.97643000, 1:192.98468000, 2:1018"
"17.01043176651001,0:234.20695000, 1:193.20830000, 2:1019"
"17.04434084892273,0:234.41533000, 1:193.41348000, 2:1018"
"17.077252864837646,0:234.57953000, 1:193.60901000, 2:1022"
"17.144074201583862,0:234.73907000, 1:193.78951000, 2:1020"
"17.17698574066162,0:234.87161000, 1:193.93228000, 2:1021"
"17.2108952999115,0:234.95224000, 1:194.06525000, 2:1019"
"17.243807792663574,0:235.01447000, 1:194.16725000, 2:1020"
"17.277717113494873,0:235.05742000, 1:194.22830000, 2:1019"
"17.344538688659668,0:235.07077000, 1:194.26193000, 2:1019"
"17.37844944000244,0:235.08138000, 1:194.26483000, 2:1020"
"17.411359786987305,0:235.06345000, 1:194.26308000, 2:1018"
"17.44427227973938,0:235.03421000, 1:194.25543000, 2:1020"
"17.510599374771118,0:234.98503000, 1:194.23650000, 2:1019"
"17.54351305961609,0:234.94087000, 1:194.20410000, 2:1022"
"17.577420949935913,0:234.88458000, 1:194.16566000, 2:1021"
"17.610837697982788,0:234.84274000, 1:194.12929000, 2:1021"
"17.643750190734863,0:234.79802000, 1:194.07806000, 2:1021"
"17.710078239440918,0:234.75739000, 1:194.02834000, 2:1020"
"17.743987321853638,0:234.72865000, 1:193.96625000, 2:1021"
"17.777896881103516,0:234.71353000, 1:193.90337000, 2:1019"
"17.81031608581543,0:234.69685000, 1:193.85521000, 2:1021"
"17.84422516822815,0:234.67224000, 1:193.82027000, 2:1020"
"17.910049200057983,0:234.66585000, 1:193.77785000, 2:1019"
"17.94395875930786,0:234.64949000, 1:193.73256000, 2:1020"
"17.97786831855774,0:234.64449000, 1:193.70325000, 2:1020"
"18.010780096054077,0:234.64186000, 1:193.68669000, 2:1022"
"18.07760214805603,0:234.65660000, 1:193.68599000, 2:1019"
"18.110514402389526,0:234.66006000, 1:193.67482000, 2:1020"
"18.14442467689514,0:234.68210000, 1:193.68567000, 2:1019"
"18.1783344745636,0:234.69656000, 1:193.69527000, 2:1020"
"18.21124505996704,0:234.72601000, 1:193.72542000, 2:1019"
"18.277068853378296,0:234.74715000, 1:193.75177000, 2:1019"
"18.309980154037476,0:234.77019000, 1:193.78789000, 2:1020"
"18.343889474868774,0:234.78015000, 1:193.83018000, 2:1019"
"18.37779927253723,0:234.79774000, 1:193.86559000, 2:1021"
"18.443622589111328,0:234.81874000, 1:193.88811000, 2:1021"
"18.476535320281982,0:234.83267000, 1:193.90747000, 2:1023"
"18.510444402694702,0:234.83746000, 1:193.92982000, 2:1022"
"18.54335618019104,0:234.85292000, 1:193.94298000, 2:1023"
"18.577265739440918,0:234.87604000, 1:193.95294000, 2:1022"
"18.64408779144287,0:234.88713000, 1:193.97403000, 2:1022"
"18.67699933052063,0:234.91092000, 1:193.99544000, 2:1022"
"18.71141481399536,0:234.91606000, 1:194.01810000, 2:1019"
"18.745326042175293,0:234.91606000, 1:194.03395000, 2:1020"
"18.81114959716797,0:234.90340000, 1:194.04999000, 2:1019"
"18.844061136245728,0:234.89795000, 1:194.06177000, 2:1021"
"18.877970457077026,0:234.88240000, 1:194.06689000, 2:1021"
"18.910881757736206,0:234.87534000, 1:194.07721000, 2:1021"
"18.944791316986084,0:234.86894000, 1:194.08624000, 2:1021"
"19.010615348815918,0:234.86559000, 1:194.10194000, 2:1019"
"19.04352855682373,0:234.86555000, 1:194.11174000, 2:1020"
"19.079432010650635,0:234.87010000, 1:194.12550000, 2:1018"
"19.110347986221313,0:234.87819000, 1:194.14803000, 2:1020"
"19.144257307052612,0:234.87343000, 1:194.16862000, 2:1019"
"19.210585594177246,0:234.85774000, 1:194.16862000, 2:1019"
"19.243497371673584,0:234.83855000, 1:194.16628000, 2:1020"
"19.277406930923462,0:234.81554000, 1:194.16260000, 2:1019"
"19.310845851898193,0:234.78900000, 1:194.14954000, 2:1022"
"19.376670360565186,0:234.75995000, 1:194.13145000, 2:1021"
"19.410088539123535,0:234.72969000, 1:194.11569000, 2:1022"
"19.443000078201294,0:234.70723000, 1:194.09502000, 2:1019"
"19.476909637451172,0:234.69072000, 1:194.08379000, 2:1020"
"19.51032567024231,0:234.68587000, 1:194.07022000, 2:1020"
"19.577147483825684,0:234.68735000, 1:194.06456000, 2:1019"
"19.611056566238403,0:234.68355000, 1:194.06636000, 2:1021"
"19.643969297409058,0:234.68033000, 1:194.05977000, 2:1018"
"19.676880598068237,0:234.66811000, 1:194.05331000, 2:1021"
"19.743702173233032,0:234.65816000, 1:194.04482000, 2:1018"
"19.77761220932007,0:234.64676000, 1:194.02856000, 2:1020"
"19.810524463653564,0:234.63518000, 1:194.01271000, 2:1021"
"19.84443473815918,0:234.63373000, 1:194.00383000, 2:1021"
"19.877345323562622,0:234.63373000, 1:194.00383000, 2:1021"
"19.943170070648193,0:234.65253000, 1:194.03011000, 2:1020"
"19.977077960968018,0:234.67906000, 1:194.06099000, 2:1021"
"20.009990215301514,0:234.69798000, 1:194.08357000, 2:1019"
"20.043899297714233,0:234.71494000, 1:194.11003000, 2:1020"
"20.109723329544067,0:234.72968000, 1:194.12993000, 2:1019"
"20.143632650375366,0:234.73317000, 1:194.14139000, 2:1021"
"20.176544666290283,0:234.74060000, 1:194.16318000, 2:1019"
"20.21045422554016,0:234.74255000, 1:194.18033000, 2:1019"
"20.244364738464355,0:234.74365000, 1:194.20255000, 2:1020"
"20.310187816619873,0:234.73775000, 1:194.21553000, 2:1019"
"20.34309959411621,0:234.73587000, 1:194.22943000, 2:1021"
"20.37800693511963,0:234.72935000, 1:194.24249000, 2:1019"
"20.410918712615967,0:234.71886000, 1:194.23308000, 2:1021"
"20.444338083267212,0:234.71857000, 1:194.22609000, 2:1020"
"20.51016092300415,0:234.72023000, 1:194.23262000, 2:1019"
"20.543072938919067,0:234.71315000, 1:194.22125000, 2:1021"
"20.576982736587524,0:234.69638000, 1:194.21246000, 2:1019"
"20.609894514083862,0:234.68559000, 1:194.20894000, 2:1021"
"20.676716327667236,0:234.66081000, 1:194.17664000, 2:1019"
"20.71062684059143,0:234.64163000, 1:194.16331000, 2:1021"
"20.744535446166992,0:234.63251000, 1:194.16066000, 2:1020"
"20.77744722366333,0:234.62663000, 1:194.15692000, 2:1022"
"20.81035828590393,0:234.62621000, 1:194.16553000, 2:1021"
"20.876182556152344,0:234.63979000, 1:194.17996000, 2:1020"
"20.910091161727905,0:234.64977000, 1:194.17812000, 2:1020"
"20.9430034160614,0:234.66505000, 1:194.17299000, 2:1019"
"20.9769127368927,0:234.67271000, 1:194.15361000, 2:1021"
"21.043241500854492,0:234.68700000, 1:194.13454000, 2:1019"
"21.07615351676941,0:234.69476000, 1:194.11151000, 2:1020"
"21.11006259918213,0:234.70236000, 1:194.09628000, 2:1018"
"21.143479108810425,0:234.71547000, 1:194.09621000, 2:1020"
"21.176391124725342,0:234.70753000, 1:194.09215000, 2:1022"
"21.24321222305298,0:234.70377000, 1:194.08127000, 2:1020"
"21.277122259140015,0:234.70715000, 1:194.08614000, 2:1022"
"21.31003475189209,0:234.71759000, 1:194.09607000, 2:1019"
"21.343945264816284,0:234.71547000, 1:194.09344000, 2:1021"
"21.409770250320435,0:234.72858000, 1:194.11293000, 2:1019"
"21.443679809570312,0:234.74393000, 1:194.12276000, 2:1021"
"21.477587461471558,0:234.75787000, 1:194.12823000, 2:1019"
"21.510498523712158,0:234.76892000, 1:194.12955000, 2:1019"
"21.544407844543457,0:234.76996000, 1:194.12294000, 2:1020"
"21.61023187637329,0:234.76335000, 1:194.11378000, 2:1019"
"21.64414381980896,0:234.75655000, 1:194.10487000, 2:1022"
"21.678051948547363,0:234.74664000, 1:194.09474000, 2:1020"
"21.710963487625122,0:234.74246000, 1:194.09544000, 2:1021"
"21.743874073028564,0:234.74208000, 1:194.09842000, 2:1020"
"21.80969786643982,0:234.74280000, 1:194.10379000, 2:1020"
"21.843607187271118,0:234.75046000, 1:194.11061000, 2:1020"
"21.876519441604614,0:234.75671000, 1:194.11592000, 2:1019"
"21.909431219100952,0:234.76895000, 1:194.12030000, 2:1022"
"21.976253747940063,0:234.77631000, 1:194.11711000, 2:1019"
"22.009164571762085,0:234.78244000, 1:194.11418000, 2:1022"
"22.044072151184082,0:234.79108000, 1:194.10632000, 2:1019"
"22.076984643936157,0:234.79407000, 1:194.09737000, 2:1021"
"22.109895706176758,0:234.78889000, 1:194.08557000, 2:1021"
"22.176717042922974,0:234.78256000, 1:194.07527000, 2:1020"
"22.20962929725647,0:234.77693000, 1:194.06787000, 2:1021"
"22.24353861808777,0:234.76912000, 1:194.05814000, 2:1019"
"22.276450157165527,0:234.76585000, 1:194.04967000, 2:1020"
"22.34227418899536,0:234.75562000, 1:194.03452000, 2:1019"
"22.376184225082397,0:234.74078000, 1:194.01707000, 2:1021"
"22.410094261169434,0:234.70609000, 1:193.98006000, 2:1021"
"22.444003582000732,0:234.63564000, 1:193.90880000, 2:1020"
"22.476914405822754,0:234.53894000, 1:193.81609000, 2:1020"
"22.54324746131897,0:234.41383000, 1:193.70177000, 2:1020"
"22.57615900039673,0:234.25439000, 1:193.55779000, 2:1021"
"22.609070539474487,0:234.06602000, 1:193.37909000, 2:1019"
"22.643484592437744,0:233.85202000, 1:193.18796000, 2:1021"
"22.709309101104736,0:233.61577000, 1:192.97755000, 2:1019"
"22.742220401763916,0:233.35165000, 1:192.73598000, 2:1021"
"22.776129484176636,0:233.06779000, 1:192.47458000, 2:1020"
"22.809041738510132,0:232.76659000, 1:192.19963000, 2:1020"
"22.842950582504272,0:232.44321000, 1:191.90347000, 2:1022"
"22.909772634506226,0:232.09967000, 1:191.59280000, 2:1020"
"22.9426851272583,0:231.74863000, 1:191.27620000, 2:1021"
"22.976593732833862,0:231.40640000, 1:190.96259000, 2:1019"
"23.00950574874878,0:231.05232000, 1:190.64505000, 2:1021"
"23.043415069580078,0:230.71692000, 1:190.34230000, 2:1020"
"23.109240531921387,0:230.40938000, 1:190.06711000, 2:1020"
"23.14314913749695,0:230.12125000, 1:189.81329000, 2:1021"
"23.17606019973755,0:229.85730000, 1:189.57161000, 2:1018"
"23.209970951080322,0:229.62184000, 1:189.35867000, 2:1020"
"23.27679204940796,0:229.41245000, 1:189.17967000, 2:1019"
"23.309704780578613,0:229.22876000, 1:189.01294000, 2:1021"
"23.34361481666565,0:229.06581000, 1:188.86499000, 2:1020"
"23.376524448394775,0:228.93349000, 1:188.74821000, 2:1020"
"23.40943670272827,0:228.81754000, 1:188.64479000, 2:1020"
"23.476257801055908,0:228.71634000, 1:188.55717000, 2:1020"
"23.509169578552246,0:228.63882000, 1:188.48976000, 2:1022"
"23.543079137802124,0:228.58084000, 1:188.43568000, 2:1020"
"23.57599115371704,0:228.53044000, 1:188.39542000, 2:1021"
"23.64281415939331,0:228.48463000, 1:188.36325000, 2:1019"
"23.676722526550293,0:228.45001000, 1:188.33672000, 2:1020"
"23.70963478088379,0:228.41823000, 1:188.31761000, 2:1020"
"23.743545055389404,0:228.38725000, 1:188.29858000, 2:1021"
"23.777454614639282,0:228.35974000, 1:188.28085000, 2:1021"
"23.84327793121338,0:228.33450000, 1:188.26736000, 2:1019"
"23.877187490463257,0:228.30946000, 1:188.25464000, 2:1021"
"23.910099029541016,0:228.28441000, 1:188.24055000, 2:1019"
"23.943012952804565,0:228.26074000, 1:188.22713000, 2:1021"
"24.00883460044861,0:228.23747000, 1:188.21410000, 2:1020"
"24.042251586914062,0:228.21745000, 1:188.20210000, 2:1021"
"24.076160192489624,0:228.19812000, 1:188.19321000, 2:1019"
"24.11007046699524,0:228.17960000, 1:188.18407000, 2:1019"
"24.143494367599487,0:228.16138000, 1:188.17357000, 2:1021"
"24.208829402923584,0:228.14064000, 1:188.16331000, 2:1019"
"24.242738485336304,0:228.12004000, 1:188.15111000, 2:1022"
"24.27565026283264,0:228.09285000, 1:188.13495000, 2:1020"
"24.3095600605011,0:228.06593000, 1:188.12001000, 2:1020"
"24.342471599578857,0:228.03630000, 1:188.10263000, 2:1020"
"24.409293174743652,0:228.01036000, 1:188.08922000, 2:1020"
"24.442205667495728,0:227.99585000, 1:188.08351000, 2:1021"
"24.476114511489868,0:227.99585000, 1:188.08351000, 2:1019"
"24.509026527404785,0:228.01434000, 1:188.11101000, 2:1020"
